Feature ID,Feature Name,Feature Type,I,P value,Adjusted p value,Feature Counts in Spots Under Tissue,Median Normalized Average Counts,Barcodes Detected per Feature
ENSMUSG00000026786,Apbb1ip,Gene Expression,0.012697009336086185,0.0053204994780495785,0.07285340649900725,1257,0.2286722359122547,1060
ENSMUSG00000041272,Tox,Gene Expression,0.01269561198145241,0.005307792663432176,0.07273110487459765,745,0.14874760081706168,667
ENSMUSG00000047253,Krtap1-5,Gene Expression,0.012693089336448074,0.003630370542645922,0.05417716411666641,15,0.0025681069924530183,15
ENSMUSG00000021250,Fos,Gene Expression,0.012676968895794918,0.005367948588619997,0.07339879170216669,658,0.11856179786130407,586
ENSMUSG00000074269,Rec114,Gene Expression,0.012671279304641948,0.0053572452543522164,0.07330446524882799,342,0.06375338045677947,325
ENSMUSG00000035376,Hacd2,Gene Expression,0.012665328120600991,0.005408405976486508,0.0737426394500984,558,0.10274605102561672,523
ENSMUSG00000025481,Urah,Gene Expression,0.01266527732692464,0.005440034724159437,0.07401674364099979,20874,3.7915583107383695,4770
ENSMUSG00000032875,Arhgef17,Gene Expression,0.012658149235802465,0.005382870737103751,0.07355062951846869,309,0.05812515936751539,292
ENSMUSG00000020091,Eif4ebp2,Gene Expression,0.012651475543951936,0.005496603881527395,0.07457575378979352,10408,1.8989233247076733,4132
ENSMUSG00000073460,Pnldc1,Gene Expression,0.012647984856299747,0.005487235320610351,0.07456180028561346,867,0.16685049675049032,774
ENSMUSG00000049521,Cdc42ep1,Gene Expression,0.012636556276223626,0.00555073732462108,0.07525721695717785,2749,0.5121539281357955,1984
ENSMUSG00000096697,Esp23,Gene Expression,0.01261957878484101,0.003901301539593449,0.05720127508508934,15,0.0026402237313034233,15
ENSMUSG00000024338,Psmb8,Gene Expression,0.012616040962049822,0.005628709753791705,0.07626070472331294,3415,0.6201274226393229,2309
ENSMUSG00000020386,Sar1b,Gene Expression,0.012610169252100548,0.005643911960399928,0.07641293593047435,18417,3.400129608276143,4724
ENSMUSG00000036251,Trpm8,Gene Expression,0.012608743235817111,0.004157736319120975,0.0603184848826692,16,0.00322532266976565,16
ENSMUSG00000014313,Cox6c,Gene Expression,0.012600547806743571,0.005669228972994711,0.07664797571488849,30330,5.563775094690604,4902
ENSMUSG00000027997,Casp6,Gene Expression,0.012595708192546266,0.005704282581115772,0.07706781781751505,3139,0.570807666545362,2199
ENSMUSG00000019899,Lama2,Gene Expression,0.012590365739294156,0.005487835191788637,0.07456180028561346,156,0.029064079623766587,147
ENSMUSG00000027222,Pex16,Gene Expression,0.012582226697560397,0.005757384161380941,0.07740959616341396,5428,1.0152546020355333,3124
ENSMUSG00000034641,Cd300ld,Gene Expression,0.012582043770530533,0.005746638943711746,0.07736879517089483,1526,0.2790662161739988,1235
ENSMUSG00000020928,Higd1b,Gene Expression,0.012581096922504547,0.003962778509085885,0.057970304294645905,14,0.0027346462370803595,14
ENSMUSG00000046160,Olig1,Gene Expression,0.012579984332538227,0.00572418469768099,0.07722839102627586,655,0.1246288397906389,570
ENSMUSG00000035004,Igsf6,Gene Expression,0.012573145732694089,0.00575770535150899,0.07740959616341396,678,0.12357301686073344,607
ENSMUSG00000025024,Smndc1,Gene Expression,0.012563450060402775,0.005816677631839795,0.07798476774879992,1379,0.2526815173937506,1149
ENSMUSG00000031482,Slc25a15,Gene Expression,0.012559728689251785,0.005839933296024391,0.07818559390159319,13519,2.5101600069419563,4337
ENSMUSG00000037797,Adh4,Gene Expression,0.012559518319939386,0.005843831372277286,0.07818559390159319,5222,0.9805767648283581,3023
ENSMUSG00000042396,Rbm7,Gene Expression,0.012549092432808141,0.005882042163034784,0.07864220979391268,2861,0.5290821442842336,2026
ENSMUSG00000026740,Dnajc1,Gene Expression,0.012543142838382084,0.005887471434036451,0.07864254348606506,1057,0.19463406863561583,919
ENSMUSG00000053581,Zfand2a,Gene Expression,0.01253909334386792,0.005905361618718352,0.07878995633395276,1128,0.2141588484211543,969
ENSMUSG00000022129,Dct,Gene Expression,0.012534767030986351,0.005134059398367308,0.07134757568974757,37,0.006941270209615253,36
ENSMUSG00000069706,Taar5,Gene Expression,0.01253122330562778,0.0035714940564219866,0.05342267429427484,13,0.0018328992766624697,13
ENSMUSG00000060373,Hnrnpc,Gene Expression,0.012530737771250671,0.005954847672197783,0.07939522162807092,3491,0.6536193053933957,2355
ENSMUSG00000041592,Sdk2,Gene Expression,0.012524424185300897,0.005201501073469839,0.07188001256025123,39,0.007753482430377982,39
ENSMUSG00000035811,Ugt2b35,Gene Expression,0.0125201755623617,0.005997802339194003,0.07985113557676378,5925,1.1007411703326866,3297
ENSMUSG00000036822,Topors,Gene Expression,0.012518872298550796,0.005982092579646103,0.07970331648648812,974,0.17482980597869602,843
ENSMUSG00000040158,Tax1bp3,Gene Expression,0.012503977417041949,0.006051349764250036,0.08023764938612607,1397,0.2563385508177062,1193
ENSMUSG00000046997,Spsb4,Gene Expression,0.012499810021008367,0.0054247970764589315,0.07386593336629402,45,0.007986832865401083,45
ENSMUSG00000037206,Islr,Gene Expression,0.012496565189074644,0.006001476399623895,0.07985113557676378,326,0.06129727582067513,306
ENSMUSG00000035199,Arl6ip5,Gene Expression,0.012495199792665395,0.006096176198951531,0.08066547434684078,3398,0.6263864437446917,2302
ENSMUSG00000041642,Kif21b,Gene Expression,0.012494241421276489,0.006020536748421401,0.08004945548315164,344,0.06298839644210433,326
ENSMUSG00000031565,Fgfr1,Gene Expression,0.012482067277308662,0.006068244917983634,0.08040633190500185,361,0.06645795628017234,334
ENSMUSG00000026303,Mlph,Gene Expression,0.012480039718315142,0.0060392833623015285,0.08013280527417442,259,0.045791994791572685,241
ENSMUSG00000056596,Trnp1,Gene Expression,0.012473783356541776,0.004598282703092371,0.06557631462837159,17,0.0031596030562455004,17
ENSMUSG00000023249,Parp3,Gene Expression,0.012464317709373542,0.006219208387847841,0.08195572421359541,2689,0.4908404018900012,1967
ENSMUSG00000028427,Aqp7,Gene Expression,0.012461158339593065,0.005742953780614846,0.07736879517089483,60,0.011419376626956404,60
ENSMUSG00000091809,Olfr721-ps1,Gene Expression,0.012460782778838967,0.004179084233549402,0.06058257098838433,13,0.0021792809785318684,13
ENSMUSG00000055430,Nap1l5,Gene Expression,0.012458880719356918,0.005496393980151559,0.07457575378979352,42,0.008399084780827666,41
ENSMUSG00000038462,Uqcrfs1,Gene Expression,0.012452920736099939,0.006260631673280281,0.082445201515665,18808,3.4486038098561504,4708
ENSMUSG00000022504,Ciita,Gene Expression,0.012450265023840513,0.006172321873980868,0.08150510844696052,288,0.05281295055509659,270
ENSMUSG00000049657,Zbtb5,Gene Expression,0.012443801294325912,0.006137963010070857,0.08110699269686224,173,0.030508742879344283,170
ENSMUSG00000028640,Tfap2c,Gene Expression,0.012441787013770151,0.0047282210274046665,0.06707945973047004,22,0.004157707678856212,21
ENSMUSG00000024486,Hbegf,Gene Expression,0.012436918918384705,0.006084061961794562,0.08056050704875192,122,0.021551473233559475,117
ENSMUSG00000015357,Clpx,Gene Expression,0.012435366049940473,0.006341608815869204,0.08345453240883613,4659,0.8544683953309795,2835
ENSMUSG00000021957,Tkt,Gene Expression,0.012430227279326063,0.006356998970118433,0.08357744519165618,15320,2.808044977430617,4563
ENSMUSG00000047945,Marcksl1,Gene Expression,0.012430151997139956,0.006359624968907296,0.08357744519165618,2828,0.5157264205878479,2010
ENSMUSG00000026579,F5,Gene Expression,0.012424749135125654,0.006381372950986508,0.08373936805383424,13639,2.486126726550549,4392
ENSMUSG00000028672,Hmgcl,Gene Expression,0.0124234926975352,0.006382535803447276,0.08373936805383424,18662,3.3812933098072504,4730
ENSMUSG00000052751,Repin1,Gene Expression,0.012421540553196251,0.006387852964377716,0.08373936805383424,1562,0.2973242001412992,1280
ENSMUSG00000021898,Asb14,Gene Expression,0.012381153381150332,0.0045029286146218706,0.06450068601435313,13,0.002526679683048059,13
ENSMUSG00000026348,Acmsd,Gene Expression,0.012372847499156712,0.00654403143359783,0.08570857212759742,470,0.0828683887544755,435
ENSMUSG00000079694,Gm14862,Gene Expression,0.01237093424961066,0.003773515122330373,0.05583617104510342,10,0.002092643039280098,10
ENSMUSG00000040147,Maob,Gene Expression,0.012364425953507738,0.006641574124031324,0.08653675283817255,9055,1.6102697555423056,3815
ENSMUSG00000059734,Ndufs8,Gene Expression,0.012361095939177311,0.006655380120788479,0.08657836151729294,9236,1.705941879131287,3990
ENSMUSG00000038224,Serpinf2,Gene Expression,0.0123604410166216,0.006649233642599173,0.08655684821507816,23830,4.29983116116166,4792
ENSMUSG00000037336,Mfsd2b,Gene Expression,0.01235883073826535,0.005804596714447774,0.07787699185275125,38,0.006535343146741957,38
ENSMUSG00000021108,Prkch,Gene Expression,0.012358254290788807,0.006639232457790634,0.08653675283817255,843,0.15215108373149874,728
ENSMUSG00000006517,Mvd,Gene Expression,0.01235711266624465,0.006632403641975815,0.08653675283817255,651,0.11826173974007527,588
ENSMUSG00000005628,Tmod4,Gene Expression,0.012356429948947232,0.00574184955423207,0.07736879517089483,34,0.006316605489684298,34
ENSMUSG00000031253,Srpx2,Gene Expression,0.012352290519044497,0.006581625063859731,0.08608390256640976,276,0.05263346311507206,266
ENSMUSG00000051817,Sox12,Gene Expression,0.012337264631964393,0.006643198248087678,0.08653675283817255,249,0.046351447402070554,243
ENSMUSG00000026131,Dst,Gene Expression,0.012336278292534782,0.006740901452309878,0.0875136168330203,973,0.17476409858723427,848
ENSMUSG00000041138,Nme8,Gene Expression,0.012336019895945863,0.005136462549656384,0.07134757568974757,21,0.0036193263660862307,21
ENSMUSG00000048376,F2r,Gene Expression,0.012333250413372519,0.006771870391944823,0.0878564679940801,2113,0.3867220135781333,1619
ENSMUSG00000020175,Rab36,Gene Expression,0.012330582685621093,0.005766779726769089,0.07747753013663408,30,0.0053076377565449495,30
ENSMUSG00000062727,Hist1h2bk,Gene Expression,0.012324989292784656,0.006733962809810867,0.08748248650965353,394,0.07510078792396634,372
ENSMUSG00000027338,Prnd,Gene Expression,0.012323155302892387,0.005393410959290579,0.07359026596437132,22,0.003937924426556589,22
ENSMUSG00000036504,Phpt1,Gene Expression,0.012319534122835785,0.006625142257990602,0.08653675283817255,148,0.028145202277852773,145
ENSMUSG00000001773,Folh1,Gene Expression,0.012309625052727915,0.004076237370623792,0.059270029571651305,12,0.0018754317291751151,12
ENSMUSG00000026064,Ptp4a1,Gene Expression,0.012303127247959051,0.006898198206715334,0.0893750414597025,28044,5.182351258951481,4888
ENSMUSG00000027203,Dut,Gene Expression,0.012289104335453691,0.0069575531890022635,0.08996256358343464,1185,0.21792123505505695,1011
ENSMUSG00000066684,Pilrb1,Gene Expression,0.012288490632117522,0.006922608267580843,0.08963102881936325,500,0.09135807106102942,467
ENSMUSG00000020865,Abcc3,Gene Expression,0.012268490156444802,0.007063070605915378,0.09119988459371023,17894,3.319231090520975,4659
ENSMUSG00000009687,Fxyd5,Gene Expression,0.012261508309253237,0.007088091714886557,0.09134392975184243,1474,0.2733194405537842,1222
ENSMUSG00000034936,Arl4d,Gene Expression,0.012259303568439347,0.007112622920179668,0.09159879223274162,5270,0.971129094991663,3052
ENSMUSG00000032498,Mlh1,Gene Expression,0.012259100719521738,0.007067446678003186,0.09119988459371023,576,0.10413045247468233,538
ENSMUSG00000037542,Aldh8a1,Gene Expression,0.012235498094929298,0.007218437162285207,0.09272047727217352,12389,2.2714351529183427,4334
ENSMUSG00000026761,Orc4,Gene Expression,0.012230712334605836,0.007218972070396568,0.09272047727217352,927,0.16724619847246225,820
ENSMUSG00000037944,Ccr7,Gene Expression,0.012227729599669647,0.0070123000392179335,0.0906096395409609,144,0.025041974978752705,137
ENSMUSG00000090485,Gm17416,Gene Expression,0.01221967088089659,0.0061344868350643456,0.08110699269686224,32,0.0060091153003650095,31
ENSMUSG00000073893,Olfr472,Gene Expression,0.01221766056293276,0.005425116563547494,0.07386593336629402,16,0.003170473362006918,16
ENSMUSG00000066750,Olfr876,Gene Expression,0.012209561545429688,0.004560012055798479,0.06522137510542947,12,0.0021296743748991905,12
ENSMUSG00000095180,Rhox5,Gene Expression,0.012209307242311245,0.005013892752139704,0.07015080447547098,14,0.002515578534534411,14
ENSMUSG00000027207,Galk2,Gene Expression,0.012195583126802115,0.007391007397408611,0.09480369408686704,1155,0.20929420826732364,991
ENSMUSG00000028024,Enpep,Gene Expression,0.012190053083841924,0.007436963657093898,0.09526631769785308,6346,1.1890105967910454,3360
ENSMUSG00000025140,Pycr1,Gene Expression,0.012178040460082262,0.00570841001963851,0.0770695356961146,28,0.005121623228382547,27
ENSMUSG00000033684,Qsox1,Gene Expression,0.012176890181604427,0.007498831510581727,0.09580403705760447,10533,1.873674230272567,4013
ENSMUSG00000004980,Hnrnpa2b1,Gene Expression,0.012169599696076231,0.007533529716268417,0.09605624322543171,10973,2.0309573518457693,4170
ENSMUSG00000036502,Tmem255a,Gene Expression,0.01216819697336079,0.004824351005203953,0.06799264554956792,11,0.002277508586029869,11
ENSMUSG00000053367,Epp13,Gene Expression,0.012167710734753026,0.004636423587123906,0.06597144522121799,10,0.0017405481215476714,10
ENSMUSG00000027284,Cdan1,Gene Expression,0.01216685007422694,0.007453295401447013,0.09534873121134008,328,0.06099226694918449,319
ENSMUSG00000053565,Eif3k,Gene Expression,0.01216226597763332,0.007572225370740426,0.09642200528267353,5664,1.0270012439888203,3125
ENSMUSG00000018920,Cxcl16,Gene Expression,0.012161824477113812,0.007567973444973397,0.09642200528267353,2209,0.40357251165000674,1671
ENSMUSG00000024222,Fkbp5,Gene Expression,0.012156269966894128,0.0075920473993789095,0.09661055825391947,1848,0.3293030110089615,1443
ENSMUSG00000074491,Clec4g,Gene Expression,0.012153769909477597,0.007611152135516219,0.09666725587036135,10176,1.8821789146738659,4062
ENSMUSG00000033721,Vav3,Gene Expression,0.012149991088651052,0.007511330944765637,0.0958366238290429,275,0.05323162129316346,267
ENSMUSG00000019087,Atp6ap1,Gene Expression,0.012144750646323161,0.007657631208309867,0.09718835497977464,6267,1.147734385543576,3332
ENSMUSG00000025461,Cd163l1,Gene Expression,0.012142496719247758,0.005388112416834456,0.07357007358095863,13,0.0028625216792278196,13
ENSMUSG00000042041,2010003K11Rik,Gene Expression,0.01213263469091915,0.007710575998796543,0.09779589018618445,2450,0.4671277353057557,1788
ENSMUSG00000030249,Abcc9,Gene Expression,0.012129363743125043,0.007720296967526519,0.09785476406339863,1702,0.32534553598805577,1373
ENSMUSG00000035239,Neu3,Gene Expression,0.01212488505424687,0.007444943194810039,0.0953051665057875,112,0.020639847536315533,110
ENSMUSG00000042305,Tmem183a,Gene Expression,0.012121877167790583,0.0077705231481033366,0.09823287334078667,3527,0.6372226114656221,2362
ENSMUSG00000104713,Gbp6,Gene Expression,0.012117339103855153,0.007760730079839018,0.09817349029427348,867,0.15757620734716274,761
ENSMUSG00000035929,H2-Q4,Gene Expression,0.012112256044993806,0.0077929967534124955,0.09832342858627711,975,0.18704142343662394,859
ENSMUSG00000036958,Cst11,Gene Expression,0.012108268298832964,0.005106096115478742,0.07113090944382751,12,0.0023147148431057574,12
ENSMUSG00000089736,Tgfbr3l,Gene Expression,0.012106361553112389,0.007790418037727287,0.09832342858627711,544,0.101087595713308,500
ENSMUSG00000060538,Tmem219,Gene Expression,0.012100354722490127,0.007877497397793753,0.09932451889129218,3976,0.7419365617988428,2526
ENSMUSG00000032407,U2surp,Gene Expression,0.01209385589139314,0.00789842671987695,0.09952327611847568,1636,0.297280058751839,1312
ENSMUSG00000087075,Lbhd2,Gene Expression,0.0120837937315289,0.005803841651708774,0.07787699185275125,15,0.0025957279054183617,15
ENSMUSG00000031667,Aktip,Gene Expression,0.012080552373838097,0.007932776192373536,0.09989076217141736,640,0.11376905339530727,586
ENSMUSG00000060224,Pyroxd2,Gene Expression,0.012077800700753689,0.007992891421993553,0.10045078025840037,3497,0.6447148899461238,2385
ENSMUSG00000042406,Atf4,Gene Expression,0.012074766533261729,0.008007940947512004,0.10057430918824399,4054,0.7402506064560757,2567
ENSMUSG00000078780,Gm5150,Gene Expression,0.012072682553110154,0.007746745930550247,0.09806097706831869,129,0.02294248886060428,128
ENSMUSG00000035640,Cbarp,Gene Expression,0.012065616972834705,0.007970724644745797,0.10023758551284108,379,0.07042509546125193,357
ENSMUSG00000106715,Tmem265,Gene Expression,0.012060411109358923,0.008021202221957457,0.10067523257865302,507,0.09062818434873673,468
ENSMUSG00000032786,Alas1,Gene Expression,0.012058109643974933,0.00808545416016715,0.10141559886053404,20339,3.766603189096384,4734
ENSMUSG00000022510,Trp63,Gene Expression,0.012053555056672459,0.005823275279009943,0.07801893012893293,15,0.0031296622818088116,15
ENSMUSG00000019370,Calm3,Gene Expression,0.012045939340712337,0.008146248812203938,0.10211166533241449,1654,0.3055837230192476,1344
ENSMUSG00000020864,Ankrd40,Gene Expression,0.012038027198032555,0.00818735129531678,0.10249350880803969,1720,0.3158186794799539,1369
ENSMUSG00000059923,Grb2,Gene Expression,0.012036316696664657,0.008204158379608861,0.10252202424032743,2511,0.4579910258995407,1885
ENSMUSG00000039753,Fbxl5,Gene Expression,0.01203595863426529,0.008205593344678963,0.10252202424032743,2480,0.44059140054602647,1806
ENSMUSG00000028005,Gucy1b1,Gene Expression,0.012030451877966178,0.008194274710792149,0.10251356920657242,668,0.120749603964118,600
ENSMUSG00000003033,Ap1m1,Gene Expression,0.012015707602651462,0.008308147220738471,0.10346785026163374,2081,0.3833554871732475,1577
ENSMUSG00000040565,Btaf1,Gene Expression,0.012015406374092388,0.008237497038088737,0.1028539325572376,403,0.07452037351562656,382
ENSMUSG00000066705,Fxyd6,Gene Expression,0.012014910050046235,0.0058902309898469785,0.07864254348606506,14,0.0028523811141085184,14
ENSMUSG00000058743,Kcnj14,Gene Expression,0.012008656584535237,0.006627239956723541,0.08653675283817255,21,0.003963230533273388,21
ENSMUSG00000020664,Dld,Gene Expression,0.012008333316883984,0.008354735131573143,0.10391370370877223,6640,1.2325106937271681,3441
ENSMUSG00000032915,Adgre4,Gene Expression,0.012000961203917589,0.008351835367526927,0.10391370370877223,745,0.13965666808813074,672
ENSMUSG00000040936,Ulk4,Gene Expression,0.01200066574560055,0.007083146106809934,0.0913412937709506,31,0.005651852335076737,31
ENSMUSG00000074591,Ankub1,Gene Expression,0.01200048677777828,0.007465211390547344,0.09543779870622769,38,0.00710351581935682,38
ENSMUSG00000040048,Ndufb10,Gene Expression,0.011991209625743732,0.008438661333470376,0.1047546709089177,15636,2.8595521072983243,4593
ENSMUSG00000039629,Strip2,Gene Expression,0.01198630944112953,0.007732062291351038,0.09793945569044649,54,0.01000371055710314,53
ENSMUSG00000061387,Olfr1490,Gene Expression,0.011969843646227746,0.005656055637701662,0.07652357297469117,13,0.0019981528992443313,13
ENSMUSG00000028657,Ppt1,Gene Expression,0.011964717024401338,0.008577508109471665,0.10627284323928046,1571,0.28442119546391126,1261
ENSMUSG00000015869,Prpsap1,Gene Expression,0.01196294279715718,0.00860113153325237,0.10649704377868906,6296,1.134109920907826,3330
ENSMUSG00000028961,Pgd,Gene Expression,0.01195939070124645,0.008613942531273677,0.10652284100249282,2354,0.42980789422344706,1764
ENSMUSG00000028163,Nfkb1,Gene Expression,0.011956444743521017,0.008616665404723278,0.10652284100249282,1261,0.23093894087558206,1066
ENSMUSG00000025969,Nrp2,Gene Expression,0.01195610250733701,0.008619802196765614,0.10652284100249282,1344,0.257943804571156,1113
ENSMUSG00000036110,Slc17a2,Gene Expression,0.011928368371940461,0.008791507693820755,0.10841843647340252,6772,1.2517447214713164,3451
ENSMUSG00000018387,Shroom1,Gene Expression,0.011919260692620004,0.008795703114706122,0.10841843647340252,769,0.1386522574739329,678
ENSMUSG00000044265,Olfm5,Gene Expression,0.01191694164787091,0.006029724637591327,0.08011632749505827,14,0.0021684794308549577,14
ENSMUSG00000033021,Gmppa,Gene Expression,0.011911021248879348,0.008857723514990923,0.10890421266101795,990,0.17776711940507367,843
ENSMUSG00000054156,Gm4894,Gene Expression,0.011905451988961395,0.00021775590257422373,0.004794611678851422,2,0.00041426712629793485,2
ENSMUSG00000029161,Cgref1,Gene Expression,0.011903893057263979,0.008811828971121205,0.10854776020308257,317,0.06076783236853018,305
ENSMUSG00000059436,Max,Gene Expression,0.011899592024960166,0.008888467443236792,0.1090733845614013,515,0.09597361591896314,485
ENSMUSG00000036964,Trim17,Gene Expression,0.011898531883064773,0.007117667003346151,0.09160252003104004,21,0.004583794305909915,21
ENSMUSG00000015733,Capza2,Gene Expression,0.011892370273798317,0.008993952096467694,0.11015733063607541,7239,1.312265194655008,3535
ENSMUSG00000027475,Kif3b,Gene Expression,0.011888452200753097,0.008979855118337765,0.11005463658390292,803,0.15053826378017676,734
ENSMUSG00000061411,Nol4l,Gene Expression,0.011880747254748882,0.008898054997341864,0.10912153251355083,262,0.04890863125252314,247
ENSMUSG00000017009,Sdc4,Gene Expression,0.011865047802324755,0.009132090635479484,0.11170721154485572,36061,6.706148961923056,4927
ENSMUSG00000024749,Tmc1,Gene Expression,0.011863184814411,0.006037775130890877,0.08013280527417442,12,0.002169698495807449,12
ENSMUSG00000030064,Frmd4b,Gene Expression,0.011860255458793186,0.009178944192764549,0.11206688138010254,4791,0.8825821235968607,2911
ENSMUSG00000032083,Apoa1,Gene Expression,0.011856445321241794,0.009091570092050638,0.1112822041889756,336351,60.97999362264471,4961
ENSMUSG00000021186,Fbln5,Gene Expression,0.011854435773989081,0.00914084526097736,0.11174335329821687,601,0.10903740450309676,527
ENSMUSG00000021998,Lcp1,Gene Expression,0.011853932382483718,0.009214234473607252,0.1123553426383021,3812,0.6831259620869117,2445
ENSMUSG00000073094,Smim9,Gene Expression,0.011853429434742378,0.008876076323513615,0.10899074980803908,118,0.021335670108408682,115
ENSMUSG00000028871,Rspo1,Gene Expression,0.011837564662532411,0.006389332037741946,0.08373936805383424,14,0.002521230864547849,14
ENSMUSG00000061731,Ext1,Gene Expression,0.011832276149564086,0.009330882145251795,0.11349038851667999,1982,0.3559796360402015,1510
ENSMUSG00000072625,Gdf2,Gene Expression,0.011831267967781578,0.009324006291513198,0.11348312174933384,1154,0.20804341870318005,998
ENSMUSG00000036057,Ptpn23,Gene Expression,0.011827556154453737,0.009324394359451649,0.11348312174933384,723,0.13369635729628504,648
ENSMUSG00000024965,Fermt3,Gene Expression,0.01182041962641798,0.009363547639450687,0.11381584152785926,761,0.14046912041287948,678
ENSMUSG00000020268,Lyrm7,Gene Expression,0.011818548406540612,0.009275936789679307,0.11303617848827421,281,0.05236359463965026,263
ENSMUSG00000027660,Skil,Gene Expression,0.011789197858303097,0.009586932895680134,0.1162377905400714,1674,0.3112727122855973,1390
ENSMUSG00000036533,Cdc42ep3,Gene Expression,0.011784960911944762,0.009454171782662613,0.11484493919595075,241,0.04474248034828447,234
ENSMUSG00000040312,Cchcr1,Gene Expression,0.011757704413680143,0.009630899663428893,0.11669742950667993,266,0.05073206870460695,256
ENSMUSG00000026425,Srgap2,Gene Expression,0.011753704743629126,0.009811010844439139,0.11843291662215816,2730,0.49786323758333917,1987
ENSMUSG00000035930,Chst4,Gene Expression,0.011751909120539342,0.008361503392674718,0.10393078991178784,30,0.005196027754724714,28
ENSMUSG00000095619,Vmn1r157,Gene Expression,0.011749763672738776,0.00948737793915777,0.11517569210826314,128,0.02415806711983602,126
ENSMUSG00000056692,Ilrun,Gene Expression,0.011741840625837056,0.00988371091039486,0.11923580112690506,8167,1.5187110042080547,3779
ENSMUSG00000046605,B3gntl1,Gene Expression,0.011738673485222534,0.00970260918771948,0.11749243784450251,219,0.03931679969710841,207
ENSMUSG00000074006,Omp,Gene Expression,0.01173828037322449,0.008866782650282401,0.10894606794664588,44,0.00894971205628334,44
ENSMUSG00000031274,Col4a5,Gene Expression,0.01173385819240959,0.008714400538773814,0.1076228466538566,37,0.007210834823476399,36
ENSMUSG00000091206,Vmn2r91,Gene Expression,0.011730878465970504,0.006214922912991305,0.0819553078998566,13,0.0024383184840557274,12
ENSMUSG00000003541,Ier3,Gene Expression,0.011729661963734416,0.009767701161627507,0.11813215981162307,214,0.04096250373921838,209
ENSMUSG00000038498,Catsper1,Gene Expression,0.011720156502847495,0.007510796840356271,0.0958366238290429,16,0.003693048172118864,16
ENSMUSG00000043310,Olfr571,Gene Expression,0.011717374560947342,0.008181034945544008,0.10248102682760134,24,0.004447136342625228,24
ENSMUSG00000066364,Serpina3b,Gene Expression,0.011705113475465288,0.008746528401322395,0.10795042676481569,36,0.006414507447162883,36
ENSMUSG00000027715,Ccna2,Gene Expression,0.011703713788605052,0.0099362020649576,0.1196442931146707,234,0.044889689776519325,225
ENSMUSG00000039653,Baat,Gene Expression,0.011691686395861918,0.01019960983917434,0.12258620284562247,9068,1.6569179236049012,3890
ENSMUSG00000032314,Etfa,Gene Expression,0.0116862386522885,0.010218985226941868,0.12274249961487659,23142,4.186658683512631,4805
ENSMUSG00000039887,Alg14,Gene Expression,0.011676222993672944,0.010293139464494283,0.1234780947196351,2394,0.4474615329719053,1814
ENSMUSG00000028745,Capzb,Gene Expression,0.0116734532723462,0.010317752006214986,0.1235350985006301,6573,1.2104316900097971,3406
ENSMUSG00000001211,Agpat3,Gene Expression,0.011672878406381766,0.010317487412309534,0.1235350985006301,10701,1.9496672980897087,4176
ENSMUSG00000051483,Cbr1,Gene Expression,0.011671186925416448,0.010330963450139397,0.1235483189512015,4213,0.7598369836515652,2611
ENSMUSG00000045667,Smtnl2,Gene Expression,0.011667365717487175,0.009929315118308413,0.11963613825474038,113,0.02006587067328382,108
ENSMUSG00000039361,Picalm,Gene Expression,0.011665384263337023,0.010369194650889035,0.12384094506920795,6300,1.1796623419438572,3367
ENSMUSG00000047459,Dynlrb1,Gene Expression,0.011664516091717298,0.010374716357401725,0.12384094506920795,4884,0.8969765167725736,2904
ENSMUSG00000020766,Galk1,Gene Expression,0.011660354333393474,0.010398613555005154,0.12404934287970855,3683,0.698606454329507,2460
ENSMUSG00000063142,Kcnma1,Gene Expression,0.011653986658421734,0.009951790243622138,0.11975714605473087,101,0.01734134550226896,98
ENSMUSG00000019889,Ptprk,Gene Expression,0.011650176916681333,0.010461268980893612,0.12448845471642762,2336,0.4157983360392502,1723
ENSMUSG00000027840,Wnt2b,Gene Expression,0.011649265499185225,0.007968288374988974,0.10023758551284108,15,0.003074561851014837,15
ENSMUSG00000037780,Mbl1,Gene Expression,0.011648818240230773,0.010475484103839694,0.1245806646571454,8976,1.6477490575181912,3903
ENSMUSG00000043251,Exoc3l,Gene Expression,0.011647928547148297,0.01043058206904135,0.12435370924638034,731,0.13841516474685198,660
ENSMUSG00000042286,Stab1,Gene Expression,0.011647296465286412,0.010485566173547012,0.12462363843279256,4698,0.901536355210411,2847
ENSMUSG00000031881,Cdh16,Gene Expression,0.011646574959783839,0.007605608762385696,0.09666725587036135,15,0.0027362279126731254,14
ENSMUSG00000035478,Mbd3,Gene Expression,0.011645144781215928,0.010501230601710487,0.12473286607432443,5404,0.9779310878691303,3075
ENSMUSG00000037921,Ddx60,Gene Expression,0.011642335087570977,0.010457657302603396,0.12448845471642762,616,0.11221130948244311,564
ENSMUSG00000020299,4930524B15Rik,Gene Expression,0.011635130773348113,0.008524620191022514,0.10573043150811928,23,0.004284780380732052,23
ENSMUSG00000044349,Snhg11,Gene Expression,0.011631284755932558,0.01056097439365078,0.12521091241112364,1024,0.1981065203883229,901
ENSMUSG00000035385,Ccl2,Gene Expression,0.01162970984166765,0.010323445893595684,0.1235350985006301,164,0.029648895613995765,159
ENSMUSG00000013974,Mcemp1,Gene Expression,0.011611975352253811,0.009805912058595156,0.11843291662215816,49,0.00874107418002832,49
