Feature ID,Feature Name,Feature Type,I,P value,Adjusted p value,Feature Counts in Spots Under Tissue,Median Normalized Average Counts,Barcodes Detected per Feature
ENSMUSG00000024737,Slc15a3,Gene Expression,0.007991827745214388,0.0754762034563008,0.3162288846115837,2186,0.39857639541809475,1650
ENSMUSG00000008307,1700109H08Rik,Gene Expression,0.007988722688176911,0.07532929172810343,0.31568198292579636,540,0.09970758602074369,502
ENSMUSG00000029174,Tbc1d1,Gene Expression,0.007988249704367886,0.07558798040387948,0.3166283734675004,1804,0.33775815234269907,1457
ENSMUSG00000022580,Rhpn1,Gene Expression,0.007983358164299325,0.06894340435224056,0.29724727354990144,27,0.004719966597095135,27
ENSMUSG00000021182,Ccdc88c,Gene Expression,0.007980886750862334,0.07531872466763345,0.31568198292579636,296,0.0568376557049227,289
ENSMUSG00000052387,Trpm3,Gene Expression,0.007978110078505693,0.06943404821248578,0.29857260401589436,31,0.005339223128193098,30
ENSMUSG00000026839,Upp2,Gene Expression,0.007976598818595653,0.07586774465751911,0.3176621861360777,769,0.13756290242234556,698
ENSMUSG00000055003,Lrtm2,Gene Expression,0.007973965006292461,0.07519542673678248,0.31532668831549365,199,0.036007172764571216,189
ENSMUSG00000055553,Kxd1,Gene Expression,0.007972100861897655,0.07621819164210275,0.31868062161189786,5089,0.9363800113999472,3014
ENSMUSG00000040498,Igsf23,Gene Expression,0.00797083764489583,0.07413075016451032,0.31212483166389476,92,0.015897956243242833,88
ENSMUSG00000019961,Tmpo,Gene Expression,0.00797051151306746,0.07627632996916334,0.31868062161189786,4620,0.8332821621989208,2807
ENSMUSG00000025586,Cpeb1,Gene Expression,0.007968132112608174,0.07624804638285987,0.31868062161189786,1121,0.20457455030696042,968
ENSMUSG00000034194,R3hcc1,Gene Expression,0.007965875167170131,0.07626026056006019,0.31868062161189786,827,0.148756668733369,738
ENSMUSG00000051579,Tceal8,Gene Expression,0.00796014971015729,0.07660781993013477,0.31992687183390844,16820,3.0450148994244177,4624
ENSMUSG00000032078,Zpr1,Gene Expression,0.007955204893650595,0.07679225514253352,0.32048876859290787,2044,0.3699689745307807,1599
ENSMUSG00000074457,S100a16,Gene Expression,0.007954046536131062,0.07687095177575509,0.3205846377036456,4826,0.8668679022405156,2869
ENSMUSG00000032705,Exd2,Gene Expression,0.007954043668974273,0.07673547750965337,0.32032117349871114,922,0.16845211679372046,834
ENSMUSG00000001750,Tcirg1,Gene Expression,0.00794965341609,0.0769918986335576,0.32079958164291095,2152,0.38789094753019193,1637
ENSMUSG00000042063,Zfp386,Gene Expression,0.00794916250715717,0.0768817618152986,0.3205846377036456,862,0.15129494893464523,757
ENSMUSG00000037475,Thoc2,Gene Expression,0.007949093995928287,0.07699988920666767,0.32079958164291095,1853,0.33894387215090377,1477
ENSMUSG00000021981,Cab39l,Gene Expression,0.007949029484516226,0.07705521328701703,0.3209606928205488,5365,0.9590630762504305,3094
ENSMUSG00000022332,Khdrbs3,Gene Expression,0.007948152636670348,0.07707645776755001,0.3209798121335331,3524,0.6345847161546414,2323
ENSMUSG00000068551,Zfp467,Gene Expression,0.007935703169838012,0.07752511150600938,0.3224997785571593,3258,0.5964073549825335,2262
ENSMUSG00000000711,Rab5b,Gene Expression,0.007930612103002855,0.07772524361405564,0.3230534009432164,5417,0.9799807231410168,3102
ENSMUSG00000042202,Slc35e2,Gene Expression,0.007926379321914461,0.07787267771893891,0.32352664748374854,4160,0.7577853594994209,2685
ENSMUSG00000039787,Cercam,Gene Expression,0.00792362214014519,0.07053766252317084,0.3014351152570004,28,0.005633392580960875,27
ENSMUSG00000015599,Ttbk1,Gene Expression,0.00792030984246408,0.07374955260700511,0.311037777903132,43,0.008212807691468581,43
ENSMUSG00000009621,Vav2,Gene Expression,0.0079192812749688,0.07806441076154069,0.32425331651016676,2057,0.38444988727317836,1609
ENSMUSG00000020170,Frs2,Gene Expression,0.007917203827501414,0.07818477977205274,0.3246833140587745,2462,0.4493647360752037,1835
ENSMUSG00000008035,Mid1ip1,Gene Expression,0.007916933314458172,0.0782241021737553,0.3247666169319065,4880,0.8665733202508166,2879
ENSMUSG00000026411,Tmem9,Gene Expression,0.007915594698141354,0.07825418367809434,0.3247666169319065,2750,0.4970562083906315,1979
ENSMUSG00000026482,Rgl1,Gene Expression,0.007914456890852564,0.0783009980074203,0.32488592779268277,4198,0.7835157226621723,2692
ENSMUSG00000019558,Slc6a8,Gene Expression,0.007912366655968233,0.07825539194893238,0.3247666169319065,1034,0.1859313335781984,894
ENSMUSG00000044499,Hs3st5,Gene Expression,0.007907043824774878,0.07001574284398471,0.30000298173235157,23,0.003886121125418914,23
ENSMUSG00000032586,Traip,Gene Expression,0.007904745828393837,0.07616889711541219,0.3185897416046808,73,0.013326353044098793,71
ENSMUSG00000014791,Elmo3,Gene Expression,0.007901197273619926,0.07872517706437976,0.32643509844272617,1416,0.2571755282202254,1186
ENSMUSG00000021486,Prelid1,Gene Expression,0.007900704328558304,0.07882251513114191,0.32662789381262053,6694,1.2037212685225167,3430
ENSMUSG00000032648,Pygm,Gene Expression,0.00789649916025275,0.07746635294715376,0.3223249180376715,133,0.02380744465619491,130
ENSMUSG00000079056,Kcnip3,Gene Expression,0.007895992406327655,0.0773915073646041,0.32208303205312344,115,0.02231666243506501,115
ENSMUSG00000024654,Asrgl1,Gene Expression,0.007893464142522894,0.07904566160134552,0.32741178509407526,1920,0.3423054829419948,1521
ENSMUSG00000029730,Mcm7,Gene Expression,0.007893077348195231,0.07763229400095217,0.3228668368471938,127,0.023372694213880038,124
ENSMUSG00000027642,Rpn2,Gene Expression,0.007891766433464932,0.07910796027729461,0.3274587024107171,17180,3.1525861137390385,4660
ENSMUSG00000038002,Cramp1l,Gene Expression,0.007889346128211643,0.07914803280243965,0.3275542272281339,1249,0.2284646178538984,1068
ENSMUSG00000022516,Nudt16l1,Gene Expression,0.007888833044109148,0.07925770674133958,0.3279376947243104,3917,0.7087369727293024,2526
ENSMUSG00000051586,Mical3,Gene Expression,0.007884447251871301,0.07931848822629073,0.3281187429889035,1168,0.2162960188124066,1010
ENSMUSG00000022003,Slc25a30,Gene Expression,0.007880564163505957,0.0794911404336085,0.32855087917154974,1448,0.2620641668211463,1191
ENSMUSG00000007833,Aldh16a1,Gene Expression,0.007879118360792112,0.07942048850280314,0.32839971570790066,718,0.12997521767412198,656
ENSMUSG00000031568,Rwdd4a,Gene Expression,0.007873573208595093,0.07981677202464099,0.32968466507306166,2994,0.5444022600263727,2128
ENSMUSG00000059112,Olfr1263,Gene Expression,0.007870777717988253,0.05475454190194684,0.24928253351538449,6,0.0011314967096127655,6
ENSMUSG00000031360,Ctps2,Gene Expression,0.007869399306057416,0.07995818426100465,0.33005656141836426,2472,0.44482233428494933,1828
ENSMUSG00000019302,Atp6v0a1,Gene Expression,0.007868665826662095,0.0800032331631908,0.33010111598248265,3239,0.5835911520681327,2277
ENSMUSG00000054942,Miga1,Gene Expression,0.007865981933221217,0.07909851525732581,0.3274587024107171,190,0.035285696643422446,184
ENSMUSG00000031447,Lamp1,Gene Expression,0.007860853877006574,0.08018488203858043,0.33055618072181114,41474,7.3979521838516265,4970
ENSMUSG00000079215,Zfp664,Gene Expression,0.007859439145082144,0.08033685788758071,0.33089896687721837,2557,0.4618257564062057,1925
ENSMUSG00000028274,Rngtt,Gene Expression,0.007858577958554942,0.08015200842486148,0.3305027082525364,661,0.11821880648799163,600
ENSMUSG00000028832,Stmn1,Gene Expression,0.00785800708552552,0.07998993171182134,0.33010111598248265,405,0.07002287354715124,385
ENSMUSG00000027878,Notch2,Gene Expression,0.007857765711185965,0.08037696480154333,0.33089896687721837,2001,0.35881282528837666,1572
ENSMUSG00000033510,Otud7a,Gene Expression,0.007857156568970871,0.0733017844207331,0.30974463739109603,34,0.005679212035964407,32
ENSMUSG00000089669,Tnfsf13,Gene Expression,0.007856792583883741,0.08024126657379571,0.33065852697814085,766,0.13658072898336768,675
ENSMUSG00000028454,Pigo,Gene Expression,0.007854846215440366,0.08036758577248815,0.33089896687721837,916,0.17058341277893016,803
ENSMUSG00000039585,Myo9a,Gene Expression,0.007854702428469305,0.08019927883854039,0.33055618072181114,480,0.08586460758523289,447
ENSMUSG00000048379,Socs4,Gene Expression,0.007853344961381663,0.08054272519024863,0.3313672306874765,1874,0.3408414939346314,1497
ENSMUSG00000021068,Nin,Gene Expression,0.007851899753496034,0.07987777919226602,0.32986596065406965,264,0.049060569799298334,247
ENSMUSG00000036743,Psma8,Gene Expression,0.007851732461614363,0.07953196846495691,0.32864914841876386,171,0.03333310118663547,168
ENSMUSG00000057137,Tmem140,Gene Expression,0.007851721159895651,0.08063249380726378,0.33163253374891055,3021,0.5445125300023498,2095
ENSMUSG00000006800,Sulf2,Gene Expression,0.007851195524096048,0.08055079519383734,0.3313672306874765,1173,0.20859048479088527,986
ENSMUSG00000018442,Derl2,Gene Expression,0.007849511515141969,0.08072780978111638,0.33180084034455964,7664,1.415843878115293,3735
ENSMUSG00000039174,1700003H04Rik,Gene Expression,0.007849106238205885,0.07065494071793044,0.30180245400192224,18,0.0035175566871825615,18
ENSMUSG00000030930,Chst15,Gene Expression,0.007848222599554786,0.0807422788987695,0.33180084034455964,2208,0.40530741132977743,1681
ENSMUSG00000057561,Eif1a,Gene Expression,0.00784672942635617,0.08083036493959739,0.33202123262592936,7736,1.421508972304428,3700
ENSMUSG00000032578,Cish,Gene Expression,0.0078461561664084,0.08048336368632514,0.3312312338942012,478,0.08273186353541888,442
ENSMUSG00000095325,Zfp870,Gene Expression,0.007844980792046586,0.08038545960250798,0.33089896687721837,334,0.06156239373436944,323
ENSMUSG00000020444,Guk1,Gene Expression,0.007842606815821013,0.08098527435364566,0.33251580584103385,8830,1.6051067184573584,3925
ENSMUSG00000062483,Vmn1r171,Gene Expression,0.007841289103199232,0.07353492349896751,0.3103215635199476,23,0.004690368726015708,23
ENSMUSG00000018698,Lhx1,Gene Expression,0.00784108859519891,0.07238841933203477,0.3071646864346777,24,0.004168761707902632,23
ENSMUSG00000072919,Noxred1,Gene Expression,0.00783850894273935,0.07615344714648664,0.3185897416046808,41,0.007389025636033311,41
ENSMUSG00000015750,Aph1a,Gene Expression,0.007838055451411316,0.08111819943052434,0.3328764135204444,1949,0.3506488071967569,1526
ENSMUSG00000047446,Arl4a,Gene Expression,0.007831361141520977,0.08138755171063594,0.33366991791514283,2347,0.41634395289079296,1766
ENSMUSG00000029234,Tmem165,Gene Expression,0.0078310162006437,0.08138247913639107,0.33366991791514283,1745,0.3174534607101458,1428
ENSMUSG00000076917,Traj12,Gene Expression,0.00783062187795401,0.0748766540083401,0.3142634478882271,31,0.005387599088066913,31
ENSMUSG00000025813,Homer2,Gene Expression,0.007827682335347417,0.08144490034563989,0.3337630372871609,1160,0.20492634183294522,995
ENSMUSG00000030431,Tmem238,Gene Expression,0.007827162029648413,0.0815753508944026,0.33401354106390935,4898,0.8814532906732989,2870
ENSMUSG00000037625,Cldn11,Gene Expression,0.007824789887698087,0.07437218420925462,0.31262270583750584,23,0.004534170879927728,23
ENSMUSG00000029062,Cdk11b,Gene Expression,0.007824655597848137,0.08167417555608658,0.3340614516234752,4833,0.8567996303804317,2869
ENSMUSG00000073684,Faap20,Gene Expression,0.00782156405085801,0.08172052764000082,0.3340614516234752,1579,0.28530964485380655,1290
ENSMUSG00000027695,Pld1,Gene Expression,0.007821380612628702,0.08173851368381158,0.3340614516234752,1835,0.3353058884595047,1454
ENSMUSG00000070002,Ell,Gene Expression,0.007821228856724342,0.08174382070259556,0.3340614516234752,1752,0.32544755560722227,1400
ENSMUSG00000038712,Mindy1,Gene Expression,0.007817359331681912,0.08194532043029534,0.3344442871454736,8673,1.5560608778165244,3872
ENSMUSG00000001943,Vsig2,Gene Expression,0.007816719295382954,0.08136105032355534,0.33366991791514283,294,0.05566939430740718,285
ENSMUSG00000052085,Dock8,Gene Expression,0.007814575513006673,0.08192267251262586,0.3344409377961953,996,0.1816459375933035,880
ENSMUSG00000032965,Ift57,Gene Expression,0.007812241055087049,0.0815190574959761,0.3338539726136735,292,0.05231658115861513,279
ENSMUSG00000071749,4933412E24Rik,Gene Expression,0.007811443380054861,0.074753520090032,0.3138833535283631,27,0.004939615051811801,27
ENSMUSG00000074361,C5ar2,Gene Expression,0.0078096501443021505,0.0820228551439699,0.33463727501899493,817,0.15133403071641877,725
ENSMUSG00000028497,Hacd4,Gene Expression,0.007804527709678796,0.0817432700573586,0.3340614516234752,291,0.05112908702772212,275
ENSMUSG00000039239,Tgfb2,Gene Expression,0.007804416456317682,0.08166129789917154,0.3340614516234752,248,0.0431425104268812,234
ENSMUSG00000040029,Ipo8,Gene Expression,0.007803281308784244,0.08248917182301074,0.3361128559291514,5169,0.9100689855813296,2953
ENSMUSG00000026806,Ddx31,Gene Expression,0.007803163936982571,0.08231509447733476,0.3356164196872589,833,0.15108901731805904,730
ENSMUSG00000030149,Klrk1,Gene Expression,0.0078019938906772595,0.08076765005864606,0.33183434653171723,110,0.02141246673238989,109
ENSMUSG00000018620,Mmp20,Gene Expression,0.007798948904540135,0.07375478912371669,0.311037777903132,23,0.004821177037173826,23
ENSMUSG00000029111,Nelfa,Gene Expression,0.007797436245778387,0.08251228871148153,0.33613598400684497,794,0.13852328811143347,701
ENSMUSG00000037720,Tmem33,Gene Expression,0.007795146194125218,0.08280104506492836,0.337189358187997,6862,1.2371749280912052,3459
ENSMUSG00000040028,Elavl1,Gene Expression,0.0077947626256423585,0.0828058544234831,0.337189358187997,3209,0.5841314517957042,2232
ENSMUSG00000056133,Unc93a2,Gene Expression,0.007789480600784211,0.08242753043149231,0.3359327117796894,329,0.061156926452537,314
ENSMUSG00000071454,Dtnb,Gene Expression,0.007786300042656304,0.08309369240654085,0.33801560738275443,1974,0.3639914694684608,1523
ENSMUSG00000035367,Rmi1,Gene Expression,0.0077849394330102495,0.08315626681207045,0.33818753540177965,1955,0.34924235816777505,1555
ENSMUSG00000044477,Zfand3,Gene Expression,0.00778418027730373,0.08321428252024221,0.33835208164823377,8568,1.6025676871489023,3901
ENSMUSG00000026319,Relch,Gene Expression,0.0077840812753340195,0.08308940062210612,0.33801560738275443,1065,0.19819455998661406,926
ENSMUSG00000057506,Bloc1s2,Gene Expression,0.007781405578674009,0.08331176975997034,0.33849398947705506,3800,0.6910483165954702,2498
ENSMUSG00000074874,Ctla2b,Gene Expression,0.007780390134201347,0.08325388182924143,0.3383703214877625,1194,0.22479723656896983,1020
ENSMUSG00000002324,Rec8,Gene Expression,0.0077783924094701525,0.08309645347270744,0.33801560738275443,523,0.0961623256489625,479
ENSMUSG00000005813,Metap1,Gene Expression,0.007774248153845985,0.08355507365284964,0.3391653189788061,1817,0.33583641061422015,1468
ENSMUSG00000025591,Tma16,Gene Expression,0.007773529198682685,0.08337859488332744,0.338591584320769,656,0.11374068045648918,588
ENSMUSG00000044056,Efcab9,Gene Expression,0.007772929389588575,0.08101545940645427,0.3325688922557174,73,0.013142579527151897,73
ENSMUSG00000029321,Slc10a6,Gene Expression,0.007772606571355688,0.07766066839979913,0.3228668368471938,34,0.0067400474342991495,33
ENSMUSG00000077450,Rab11b,Gene Expression,0.007769342125067814,0.08335996837943771,0.3385872856853326,425,0.07580461331350384,397
ENSMUSG00000033961,Zfp446,Gene Expression,0.007769071713998239,0.08324570863548164,0.3383703214877625,342,0.06099976505934461,320
ENSMUSG00000038895,Zfp653,Gene Expression,0.0077677402698935255,0.08352684336684679,0.33912215129750123,502,0.09367922452163673,466
ENSMUSG00000032842,Abcc10,Gene Expression,0.007766066915817073,0.0833194357951097,0.33849398947705506,302,0.05597243136738483,293
ENSMUSG00000028635,Edn2,Gene Expression,0.0077654313397615155,0.07779125264482345,0.3232580448951449,30,0.005962667698165744,30
ENSMUSG00000062203,Gspt1,Gene Expression,0.0077642110899357,0.08398867867549642,0.3405655554228385,3339,0.5942436823039928,2279
ENSMUSG00000053317,Sec61b,Gene Expression,0.007763716717673841,0.0839861347426405,0.3405655554228385,13813,2.4843144503326955,4464
ENSMUSG00000047710,Champ1,Gene Expression,0.007761153134982349,0.0838498435400834,0.3402185335890584,611,0.11230168448771069,567
ENSMUSG00000023391,Dlx2,Gene Expression,0.007759743148270932,0.07690933064247907,0.3206302248480422,27,0.004590565138097567,27
ENSMUSG00000078958,Atp6ap1l,Gene Expression,0.007759546487898087,0.0785469853534666,0.3258364289103233,33,0.006012043500829423,33
ENSMUSG00000025427,Rnf165,Gene Expression,0.007756863541845334,0.08146706488000599,0.3337828957126606,67,0.012680659678944215,67
ENSMUSG00000038147,Cd84,Gene Expression,0.007755990629079495,0.08400605253360527,0.3405655554228385,1597,0.3255042983327463,1314
ENSMUSG00000027834,Serpini1,Gene Expression,0.007755926517980109,0.0822484886871826,0.33544412875548413,100,0.01714145063371212,98
ENSMUSG00000031162,Gata1,Gene Expression,0.0077558106108900566,0.07122818454083224,0.30317597187620576,16,0.00276235077599682,16
ENSMUSG00000064141,Zfp69,Gene Expression,0.0077556258646117975,0.07412675068239993,0.31212483166389476,19,0.004236672760895928,19
ENSMUSG00000024182,Axin1,Gene Expression,0.007754723595562198,0.08424340971237365,0.3413841958340154,1109,0.20036971855857688,963
ENSMUSG00000044292,Olfr978,Gene Expression,0.007754548223832946,0.06725012956032494,0.29145755498451603,14,0.002214084480545144,14
ENSMUSG00000001604,Tcea3,Gene Expression,0.00775360669523407,0.08440488807363189,0.34165722331461534,5039,0.9208832171601384,2917
ENSMUSG00000064254,Ethe1,Gene Expression,0.007753342846869256,0.08441714820859225,0.34165722331461534,3725,0.6694827208406029,2419
ENSMUSG00000028292,Rars2,Gene Expression,0.007753024002657664,0.08439572738164469,0.34165722331461534,2225,0.4044267262138372,1725
ENSMUSG00000032777,Gtf3c1,Gene Expression,0.007752271172405402,0.08438889730760679,0.34165722331461534,1539,0.26845269872268795,1254
ENSMUSG00000027804,Ppid,Gene Expression,0.007747525195981746,0.08452659860704537,0.34190336292826173,1149,0.19993726582128438,972
ENSMUSG00000035142,Nubpl,Gene Expression,0.007747060021548301,0.08461101376678881,0.3420826658962284,1704,0.3027341416454508,1368
ENSMUSG00000086784,Isoc2a,Gene Expression,0.007746562530593408,0.08467905877300086,0.342285968903533,8422,1.5496571962577483,3850
ENSMUSG00000024805,Pcgf5,Gene Expression,0.007741892103198382,0.08485240892898949,0.34284286735606173,2807,0.49784282142183633,2030
ENSMUSG00000021240,Abcd4,Gene Expression,0.007741036616355378,0.08482256908154939,0.34279416521465744,1380,0.25491944830616253,1174
ENSMUSG00000005625,Psmd4,Gene Expression,0.00773755907675919,0.08496181712983564,0.3431753455585548,22942,4.083180096737669,4820
ENSMUSG00000028096,Gpr89,Gene Expression,0.007737394075085726,0.08500952508798054,0.34326180117759253,2097,0.3765821654475012,1599
ENSMUSG00000026049,Tex30,Gene Expression,0.007732147719019257,0.08513018333889133,0.3436770053394329,1031,0.1847745451750789,913
ENSMUSG00000025791,Pgm1,Gene Expression,0.007730759269796214,0.08529239298589308,0.3440727576216357,10531,1.8864167446063993,4142
ENSMUSG00000034931,Dhx8,Gene Expression,0.007730407123318774,0.08528072651773044,0.3440727576216357,2170,0.38703180354290645,1637
ENSMUSG00000058056,Palld,Gene Expression,0.007729773864867483,0.08534518895638654,0.3441845211877878,6703,1.1925266628591509,3430
ENSMUSG00000052707,Tnrc6a,Gene Expression,0.007729230526018899,0.0852996230953238,0.3440727576216357,2150,0.3993785286530853,1680
ENSMUSG00000054675,Tmem119,Gene Expression,0.007726281177266832,0.08169990474734323,0.3340614516234752,53,0.009004385341629471,52
ENSMUSG00000029068,Ccnl2,Gene Expression,0.0077261710743715155,0.08548107969485241,0.3444717909699548,3988,0.7405206267023916,2591
ENSMUSG00000021244,Ylpm1,Gene Expression,0.0077232989726280345,0.08557501380201216,0.3447008565598563,2657,0.4931588618688504,1979
ENSMUSG00000079316,Rab9,Gene Expression,0.007722397878653206,0.08563348206344013,0.3447008565598563,4367,0.7980768264172049,2735
ENSMUSG00000044122,Proca1,Gene Expression,0.0077219078885058245,0.08548791450263549,0.3444717909699548,871,0.15777292641141222,776
ENSMUSG00000024019,Cmtr1,Gene Expression,0.007719020218087301,0.08576496664041056,0.3450779943565851,3781,0.6803981850819868,2466
ENSMUSG00000076908,Traj21,Gene Expression,0.007717380586873711,0.07563465013731263,0.31675502218522955,22,0.0046759534460695815,22
ENSMUSG00000024785,Rcl1,Gene Expression,0.007715013058006322,0.08593078047602676,0.3454974921847038,5553,1.0016974835530434,3139
ENSMUSG00000062762,Ei24,Gene Expression,0.007714794497309687,0.08587185081082294,0.34536898595095794,21579,3.9355236309145565,4785
ENSMUSG00000025326,Ube3a,Gene Expression,0.007711966276591244,0.086046996515313,0.3458568850551882,7859,1.4038394827793825,3671
ENSMUSG00000047648,Fbxo30,Gene Expression,0.007711323895471567,0.08593965534859493,0.3454974921847038,1021,0.18514678376314916,904
ENSMUSG00000032280,Tle3,Gene Expression,0.0077082492850715275,0.08614465214267941,0.3461344174128018,1726,0.31781511804427204,1415
ENSMUSG00000063172,Hspb11,Gene Expression,0.007708159919356396,0.08615995508152863,0.3461344174128018,1949,0.34630200224637236,1538
ENSMUSG00000033083,Tbc1d4,Gene Expression,0.007707479699959262,0.08578159450850409,0.3450779943565851,426,0.07861551658267982,398
ENSMUSG00000026683,Nuf2,Gene Expression,0.007706997934621696,0.0856341877864677,0.3447008565598563,309,0.0553896695937488,291
ENSMUSG00000029762,Akr1b8,Gene Expression,0.007706489388957685,0.08620511580854195,0.3461344174128018,2338,0.44127230187174277,1769
ENSMUSG00000042659,Arrdc4,Gene Expression,0.00770537104433592,0.0862024493114717,0.3461344174128018,1178,0.210324921295404,1012
ENSMUSG00000021109,Hif1a,Gene Expression,0.007701214184508497,0.08647861125897571,0.34694052347923376,5105,0.9080318113710879,2977
ENSMUSG00000052712,BC004004,Gene Expression,0.007698829161410077,0.08655653209120384,0.34718086222555083,10385,1.8675864419220223,4102
ENSMUSG00000031652,N4bp1,Gene Expression,0.007697528276369211,0.08643157304970939,0.3468240073676971,814,0.14695702193736274,733
ENSMUSG00000024870,Rab1b,Gene Expression,0.007694596609218258,0.08667466942879165,0.347429711841034,21403,3.86551617794897,4808
ENSMUSG00000029467,Atp2a2,Gene Expression,0.007693328194590899,0.08671388774433275,0.3474504695418971,23671,4.332879881450717,4860
ENSMUSG00000058620,Adra2b,Gene Expression,0.007692945255210499,0.08666700200060595,0.347429711841034,1044,0.18911431048803756,903
ENSMUSG00000032380,Dapk2,Gene Expression,0.007692516600351023,0.08669068044640338,0.347429711841034,1035,0.1854166024361702,892
ENSMUSG00000020484,Xbp1,Gene Expression,0.007692387851785179,0.08682622451381983,0.34775599024414994,7397,1.3431206290120326,3627
ENSMUSG00000032590,Apeh,Gene Expression,0.0076901323223224315,0.08691816812638575,0.34805191238309424,3766,0.6676976801180972,2482
ENSMUSG00000032178,Ilf3,Gene Expression,0.007689782983203838,0.08668326996547226,0.347429711841034,665,0.1236582382335071,604
ENSMUSG00000074109,Mrgprx2,Gene Expression,0.007688677153197007,0.07666583786149905,0.3200998035322078,18,0.0034762958591987637,18
ENSMUSG00000029199,Lias,Gene Expression,0.007686348304434175,0.08704869014096195,0.3482581615527447,2685,0.48221901754807084,1944
ENSMUSG00000036241,Ube2r2,Gene Expression,0.007684754695209854,0.08705254533601359,0.3482581615527447,23120,4.158424771075653,4819
ENSMUSG00000050503,Fbxl22,Gene Expression,0.007682601788252465,0.08623478300002452,0.34617849880430585,196,0.034898366790803076,189
ENSMUSG00000001016,Ilf2,Gene Expression,0.007679258220175556,0.08730450337535345,0.3486725421335476,1836,0.3299039981260994,1454
ENSMUSG00000028051,Hcn3,Gene Expression,0.007679029713922361,0.07881319699272793,0.32662789381262053,23,0.004122062539349957,23
ENSMUSG00000024277,Mapre2,Gene Expression,0.007678418652366514,0.08730834267298815,0.3486725421335476,1415,0.2557492324191358,1186
ENSMUSG00000032625,Thsd7a,Gene Expression,0.007675966135238764,0.0862058425559824,0.3461344174128018,153,0.028642101731639977,149
ENSMUSG00000034354,Mtmr3,Gene Expression,0.00767534233448408,0.08749730155250401,0.3492100834171485,2980,0.5262215420350949,2091
ENSMUSG00000044705,Olfr670,Gene Expression,0.007670447679932849,0.07901961372683841,0.32737425093666306,21,0.003942535188870421,21
ENSMUSG00000020785,Camkk1,Gene Expression,0.0076700909800975926,0.08562449285466589,0.3447008565598563,94,0.01790109867382696,94
ENSMUSG00000024800,Rpp30,Gene Expression,0.007667042038115643,0.08772449637140278,0.34975469974473433,1086,0.19383202099703087,938
ENSMUSG00000061778,Mospd2,Gene Expression,0.007666288809480496,0.0878756803334313,0.34992313782359946,4092,0.7274408954361652,2598
ENSMUSG00000027931,Npr1,Gene Expression,0.007666209680783234,0.08777110425871104,0.3497838426713463,1221,0.23357549717455703,1056
ENSMUSG00000045587,Lypd10,Gene Expression,0.007665701042458223,0.07082637420229321,0.30199927212407013,15,0.003317103500815596,15
ENSMUSG00000041161,Otud3,Gene Expression,0.007665061992284256,0.08776212327405508,0.3497838426713463,920,0.17265434251552184,815
ENSMUSG00000073079,Srp54a,Gene Expression,0.007663183236266495,0.0877999554807225,0.3497838426713463,732,0.13457989147948152,682
ENSMUSG00000063439,B9d2,Gene Expression,0.0076629864481035995,0.08770734087029175,0.34975469974473433,568,0.10586923795656175,534
ENSMUSG00000067722,BC003965,Gene Expression,0.007661773291172124,0.08805234153169472,0.35044614997748474,3460,0.6343433422511922,2377
ENSMUSG00000059898,Dsc3,Gene Expression,0.007661367157878049,0.07593994366301393,0.3178954244607445,18,0.0035921625053641354,18
ENSMUSG00000029502,Golga3,Gene Expression,0.007661102911035211,0.08782255044293286,0.3497838426713463,676,0.12175163878059883,612
ENSMUSG00000028583,Pdpn,Gene Expression,0.007659330502771732,0.08438734248964086,0.34165722331461534,62,0.010228718188967935,60
ENSMUSG00000034902,Pip5k1c,Gene Expression,0.007657320055470944,0.08822507050828787,0.35095186458332966,2953,0.5324376512430885,2086
ENSMUSG00000037315,Jade3,Gene Expression,0.00765607441418909,0.08766536183216389,0.3497359798367407,315,0.05550516970299199,307
ENSMUSG00000028573,Fggy,Gene Expression,0.007655564952014585,0.08830604398236974,0.3512014828048312,7854,1.429586395377258,3720
ENSMUSG00000022157,Mcpt8,Gene Expression,0.0076548000349024115,0.06582748675644101,0.2867103168942119,8,0.0012888996122902457,8
ENSMUSG00000032656,March3,Gene Expression,0.007654782539881271,0.08722599532220565,0.3486608858877224,162,0.029352460990259965,158
ENSMUSG00000032042,Srpr,Gene Expression,0.007652237311488858,0.08840384726575978,0.35151791796017917,15482,2.8204204702055726,4613
ENSMUSG00000033618,Map3k13,Gene Expression,0.007651246486073532,0.08847418220843961,0.3516338025650993,2991,0.5363765690030544,2134
ENSMUSG00000034974,Dapk3,Gene Expression,0.00765095229014629,0.08849761665028288,0.3516338025650993,6104,1.100363512664887,3285
ENSMUSG00000022090,Pdlim2,Gene Expression,0.007650749956383417,0.08821339345661583,0.35095186458332966,639,0.11814195561973855,581
ENSMUSG00000096210,H1f0,Gene Expression,0.007648082183453939,0.08860255374450277,0.35187245380544036,10270,1.834072421424573,4023
ENSMUSG00000028068,Iqgap3,Gene Expression,0.007645464858321432,0.08793672761684834,0.3500938961701132,240,0.04537889281740224,233
ENSMUSG00000019518,Ap4m1,Gene Expression,0.0076438405887862895,0.08853691093405747,0.35168423009729793,661,0.12342133171857547,616
ENSMUSG00000038366,Lasp1,Gene Expression,0.007635964711186382,0.08908581103815849,0.35342750846818205,11294,2.0716347484924156,4278
ENSMUSG00000035834,Polr3g,Gene Expression,0.007631789350141272,0.08848300019970767,0.3516338025650993,258,0.04772782144290066,246
